chave_catalogo,nome_magia,nivel,origem_lista,dominio,eh_magia_dominio,familia_tendencia,modo_restricao,subvariantes_tendencia,subvariantes_por_alinhamento,pode_leal_bom,pode_leal_neutro,pode_leal_mau,pode_neutro_bom,pode_neutro,pode_neutro_mau,pode_caotico_bom,pode_caotico_neutro,pode_caotico_mau,alinhamentos_permitidos,alinhamentos_bloqueados,requer_dominio_escolhido,dominios_opostos_bloqueiam,observacao
DOMINIO_VIAGEM_5_TELETRANSPORTE,Teletransporte,5,DOMINIO,Viagem,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Viagem.
CLERIGO_BASE_6_ALIADO_EXTRA_PLANAR,Aliado Extra-Planar,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_ANIMAR_OBJETOS,Animar Objetos,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_BANIMENTO,Banimento,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_BANQUETE_DE_HEROIS,Banquete de Heróis,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_BARREIRA_DE_LAMINAS,Barreira de Lâminas,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_CAMINHAR_NO_VENTO,Caminhar no Vento,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_CRIAR_MORTOS_VIVOS,Criar Mortos-Vivos,6,CLERIGO_BASE,,NAO,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_CUPULA_DE_PROTECAO_CONTRA_A_VIDA,Cúpula de Proteção Contra a Vida,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_CURA_COMPLETA,Cura Completa,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_CURAR_FERIMENTOS_MODERADOS_EM_MASSA,Curar Ferimentos Moderados em Massa,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_DESTRUIR_MORTOS_VIVOS,Destruir Mortos-Vivos,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_DISSIPAR_MAGIA_MAIOR,Dissipar Magia Maior,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_DOENCA_PLENA,Doença Plena,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_ENCONTRAR_O_CAMINHO,Encontrar o Caminho,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_ESPLENDOR_DA_AGUIA_EM_MASSA,Esplendor da Águia em Massa,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_FORCA_DO_TOURO_EM_MASSA,Força do Touro em Massa,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_INFLIGIR_FERIMENTOS_MODERADOS_EM_MASSA,Infligir Ferimentos Moderados em Massa,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_INVOCAR_CRIATURAS_VI,Invocar Criaturas VI,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_PALAVRA_DE_RECORDACAO,Palavra de Recordação,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_PROIBICAO,Proibição,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_SABEDORIA_DA_CORUJA_EM_MASSA,Sabedoria da Coruja em Massa,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_SIMBOLO_DA_PERSUASAO,Símbolo da Persuasão,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_SIMBOLO_DE_PROTECAO_MAIOR,Símbolo de Proteção Maior,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_SIMBOLO_DO_MEDO,Símbolo do Medo,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_TAREFA_MISSAO,Tarefa / Missão,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_6_VIGOR_DO_URSO_EM_MASSA,Vigor do Urso em Massa,6,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
DOMINIO_AR_6_CONTROLAR_O_CLIMA,Controlar o Clima,6,DOMINIO,Ar,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Ar.
DOMINIO_AR_6_CORRENTE_DE_RELAMPAGOS,Corrente de Relâmpagos,6,DOMINIO,Ar,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Ar.
DOMINIO_BEM_6_BANIMENTO,Banimento,6,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_BEM_6_CURA_COMPLETA,Cura Completa,6,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_CAOS_6_PALAVRA_DO_CAOS,Palavra do Caos,6,DOMINIO,Caos,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,ORDEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Caos. O domínio oposto Ordem também bloqueia esta magia.
DOMINIO_CAOS_6_VISAO_DA_VERDADE,Visão da Verdade,6,DOMINIO,Caos,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,ORDEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Caos. O domínio oposto Ordem também bloqueia esta magia.
DOMINIO_CONHECIMENTO_6_ANALISAR_ENCANTAMENTO,Analisar Encantamento,6,DOMINIO,Conhecimento,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Conhecimento.
DOMINIO_CONHECIMENTO_6_VISAO_DA_VERDADE,Visão da Verdade,6,DOMINIO,Conhecimento,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Conhecimento.
DOMINIO_CURA_6_CURAR_FERIMENTOS_LEVES_EM_MASSA,Curar Ferimentos Leves em Massa,6,DOMINIO,Cura,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Cura.
DOMINIO_CURA_6_RESTAURACAO_MAIOR,Restauração Maior,6,DOMINIO,Cura,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Cura.
DOMINIO_DESTRUICAO_6_CORRENTE_DE_RELAMPAGOS,Corrente de Relâmpagos,6,DOMINIO,Destruição,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,PROTECAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Destruição. O domínio oposto Protecao também bloqueia esta magia.
DOMINIO_DESTRUICAO_6_INFLIGIR_FERIMENTOS_MODERADOS_EM_MASSA,Infligir Ferimentos Moderados em Massa,6,DOMINIO,Destruição,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,PROTECAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Destruição. O domínio oposto Protecao também bloqueia esta magia.
DOMINIO_ENGANACAO_6_VEU,Véu,6,DOMINIO,Enganação,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Enganação.
DOMINIO_ENGANACAO_6_VISAO_DA_VERDADE,Visão da Verdade,6,DOMINIO,Enganação,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Enganação.
DOMINIO_FOGO_6_MURALHA_DE_FOGO,Muralha de Fogo,6,DOMINIO,Fogo,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Fogo.
DOMINIO_FOGO_6_SIMBOLO_DO_FOGO,Símbolo do Fogo,6,DOMINIO,Fogo,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Fogo.
DOMINIO_FORCA_6_PUNHO_CERRADO_DE_BIGBY,Punho Cerrado de Bigby,6,DOMINIO,Força,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Força.
DOMINIO_FORCA_6_RESISTENCIA_A_MAGIA,Resistência à Magia,6,DOMINIO,Força,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Força.
DOMINIO_GUERRA_6_HEROISMO_MAIOR,Heroísmo Maior,6,DOMINIO,Guerra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Guerra.
DOMINIO_GUERRA_6_VISAO_DA_VERDADE,Visão da Verdade,6,DOMINIO,Guerra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Guerra.
DOMINIO_MAGIA_6_ANALISAR_ENCANTAMENTO,Analisar Encantamento,6,DOMINIO,Magia,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Magia.
DOMINIO_MAGIA_6_VISAO_DA_VERDADE,Visão da Verdade,6,DOMINIO,Magia,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Magia.
DOMINIO_MAL_6_INFLIGIR_FERIMENTOS_MODERADOS_EM_MASSA,Infligir Ferimentos Moderados em Massa,6,DOMINIO,Mal,SIM,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,SIM,BEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Mal. O domínio oposto Bem também bloqueia esta magia.
DOMINIO_MAL_6_PALAVRA_PROFANA,Palavra Profana,6,DOMINIO,Mal,SIM,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,SIM,BEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Mal. O domínio oposto Bem também bloqueia esta magia.
DOMINIO_MORTE_6_CRIAR_MORTOS_VIVOS,Criar Mortos-Vivos,6,DOMINIO,Morte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Morte.
DOMINIO_MORTE_6_INFLIGIR_FERIMENTOS_MODERADOS_EM_MASSA,Infligir Ferimentos Moderados em Massa,6,DOMINIO,Morte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Morte.
DOMINIO_PROTECAO_6_ESCUDO_DE_ENERGIA,Escudo de Energia,6,DOMINIO,Proteção,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,DESTRUICAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Proteção. O domínio oposto Destruicao também bloqueia esta magia.
DOMINIO_PROTECAO_6_RESISTENCIA_A_MAGIA,Resistência à Magia,6,DOMINIO,Proteção,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,DESTRUICAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Proteção. O domínio oposto Destruicao também bloqueia esta magia.
DOMINIO_SOL_6_EXPLOSAO_SOLAR,Explosão Solar,6,DOMINIO,Sol,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sol.
DOMINIO_SOL_6_SIMBOLO_DO_SOL,Símbolo do Sol,6,DOMINIO,Sol,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sol.
DOMINIO_SORTE_6_HEROISMO_MAIOR,Heroísmo Maior,6,DOMINIO,Sorte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sorte.
DOMINIO_SORTE_6_VISAO_DA_VERDADE,Visão da Verdade,6,DOMINIO,Sorte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sorte.
DOMINIO_TERRA_6_MURALHA_DE_FERRO,Muralha de Ferro,6,DOMINIO,Terra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Terra.
DOMINIO_TERRA_6_PEDRA_EM_CARNE,Pedra em Carne,6,DOMINIO,Terra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Terra.
DOMINIO_VIAGEM_6_PASSAGEM_DIMENSIONAL,Passagem Dimensional,6,DOMINIO,Viagem,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Viagem.
DOMINIO_VIAGEM_6_VIAGEM_PLANAR,Viagem Planar,6,DOMINIO,Viagem,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Viagem.
